Country,Province/Territory,District/Agency,Region Type,Date,Indicator,Value,Unit
Pakistan,FATA,Total,District,2012,Enrolment in Girls Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Total Primary Schools,315680,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Total Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Boys Primary Schools,5974,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Boys Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Girls Primary Schools,3794,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Girls Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Total Primary Schools,9768,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Total Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Working Teachers in Boys Primary Schools,5766,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Working Teachers in Boys Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Working Teachers in Girls Primary Schools,3627,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Working Teachers in Girls Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Working Teachers in Total Primary Schools,9393,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,Khyber,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,Total,District,2012,Working Teachers in Total Primary Schools,,Number
Pakistan,FATA,FATA,Province,2012,Numer of Boys Middle Schools,303,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Numer of Boys Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Numer of Girls Middle Schools,158,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Numer of Girls Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Numer of Total Middle Schools,461,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Numer of Total Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys Middle Schools,42331,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Girls Middle Schools,19614,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Girls Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Total Middle Schools,61945,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Enrolment in Total Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Boys Middle Schools,3007,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,Bajaur,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,Mohmand,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,F.R Kohat,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,Orakzai,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,Khyber,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,F.R Peshawar,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,Total,District,2012,Sanctioned Teachers in Boys Middle Schools,,Number
Pakistan,FATA,FATA,Province,2012,Sanctioned Teachers in Girls Middle Schools,1346,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
Pakistan,FATA,F.R Lakki,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
Pakistan,FATA,F.R Tank,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
Pakistan,FATA,S. Waziristan,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
Pakistan,FATA,N. Waziristan ,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
Pakistan,FATA,Kurram ,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
Pakistan,FATA,F.R Bannu,District,2012,Sanctioned Teachers in Girls Middle Schools,,Number
